"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","keras"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","pytorch"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","jupyter"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","nltk"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","spring"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","gdpr"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","scikit-learn"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","tidyverse"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","matplotlib"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","mxnet"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","react"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","rshiny"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","plotly"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","flutter"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","xamarin"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ggplot2"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","graphql"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ionic"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","theano"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","dplyr"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","seaborn"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","hugging face"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","opencv"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","electron"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","selenium"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","cordova"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","tidyr"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","qt"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","dlib"
